Source,InformationFlow,Destination,SourceLayer,DestLayer
Bangkok Ambulance 03 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 01 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 02 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 03 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 04 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 05 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Fire 01 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Fire 02 - Emergency Vehicle OBE,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 01 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 02 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 03 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Fire 01 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Fire 02 - Emergency Vehicle OBE,incident scene status,Pnom Pehn Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 01 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 02 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 03 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 01 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 02 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 03 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 04 - Emergency Vehicle OBE,incident scene status,Khorathidin Regional Emergency Management Center,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance 03 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 01 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 02 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 03 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 04 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Police 05 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Fire 01 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Fire 02 - Emergency Vehicle OBE,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 01 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 02 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Police 03 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Fire 01 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Fire 02 - Emergency Vehicle OBE,incident scene images,Pnom Pehn Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 01 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 02 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Police 03 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 01 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 02 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 03 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Fire 04 - Emergency Vehicle OBE,incident scene images,Khorathidin Regional Emergency Management Center,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance 03 - Emergency Vehicle OBE,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 01 - Emergency Vehicle OBE,patient transport status,Pnom Pehn Emergency Management Center,Physical,Physical
Pnom Pehn Ambulance 02 - Emergency Vehicle OBE,patient transport status,Pnom Pehn Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 01 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 02 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 03 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 04 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 05 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Khorathidin Regional Ambulance 06 - Emergency Vehicle OBE,patient transport status,Khorathidin Regional Emergency Management Center,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,decision support information,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,incident scene status,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,incident scene images,Bangkok Ambulance 02 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,decision support information,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,incident scene status,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 02 - Emergency Vehicle OBE,incident scene images,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,decision support information,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,incident scene status,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 01 - Emergency Vehicle OBE,incident scene images,Bangkok Ambulance 03 - Emergency Vehicle OBE,Physical,Physical
Bangkok Ambulance 03 - Emergency Vehicle OBE,decision support information,Bangkok Ambulance 01 - Emergency Vehicle OBE,Physical,Physical
